user_provide,user_receive,attention_type
rahul_Formula44,LeBluetifulGame,2
rahul_Formula44,SkySportsNews,1
rahul_Formula44,prudydear,1
rashbaey,F1,1
rashbaey,F1_Jordan,1
rashbaey,HillF1,2
rashbaey,ScootG1988,1
rashbaey,jorginadonna,2
rauldecatorce,F1,4
rauldecatorce,Max33Verstappen,1
rauldecatorce,redbullracing,1
raw1933,F1,2
raw1933,Max33Verstappen,1
rdgs_sousa,redbullracing,2
realScott_Free,F1,1
realScott_Free,prudydear,2
realface1127,F1,2
realface1127,redbullracing,1
realmrnoname,F1,1
realmrnoname,F1_Jordan,2
recclg13,F1,2
recclg13,Max33Verstappen,1
reidemai,F1,2
reidemai,Max33Verstappen,1
renhoe09,F1,1
renhoe09,JackDunc1,2
renhoe09,SirLewisUpdates,2
rense_1,F1,1
rense_1,Motor_Sport,1
rense_1,SportmphMark,1
rense_1,fia,1
rense_1,tony_jardine,2
researcher510,fia,1
researcher510,sidneylandsam,2
retard_with_bmw,iiiuminateandy,2
reyesrico,redbullracing,2
ricardomendeszs,reetah__,2
rich_sibiya,thanos876,2
richafcmac,F1,1
richafcmac,F1_Jordan,2
richardireland,F1,1
richardireland,F1_Jordan,2
richie_anaya,F1,2
richie_anaya,redbullracing,1
rickfromstate,F1,1
rickfromstate,HamnerNab,2
rickfromstate,redbullracing,1
rielfacts8804,F1,2
rielfacts8804,LandoNorris,2
rielfacts8804,McLarenF1,1
rob_nicka,GaryLineker,2
robertsjean58,Angel_nDisguise,2
robertsjean58,adamlambert,1
robgeorghiou,F1,1
robgeorghiou,F1_Jordan,2
robhen92,Independent,2
rollerwe1,andihaupt1,2
rolnroz,Damsel306,4
rolnroz,OrtelliD,2
rolnroz,_siiheem,2
roman_wacho,AlexJelloo,4
roman_wacho,ArcherStormer,2
roman_wacho,F1,8
roman_wacho,F1_Jordan,9
roman_wacho,HillF1,7
roman_wacho,HughesMarston,2
roman_wacho,JaredMymind,2
roman_wacho,SirLewisUpdates,2
roman_wacho,Westy447,2
roman_wacho,cauterize1750,2
roman_wacho,fia,2
roman_wacho,groundsy09,2
roman_wacho,kianjsbennett,4
ronnochamilton,laptimedeIeted,2
ronnochamilton,reetah__,2
rossijoaovictor,F1,2
rossijoaovictor,Max33Verstappen,1
rossinhosmith,F1,1
rossinhosmith,F1_Jordan,2
rosso0o,F1,1
rosso0o,F1_Jordan,2
rousesampson1,Jake20taylor,2
route_57_,F1_Jordan,2
roxsa_,F1,2
roxsa_,redbullracing,1
royasminn22,formularacers_,2
rpmonag,F1,1
rpmonag,F1_Jordan,2
rrocksteady,AEgbuonu,2
rrocksteady,AnneleahF1,2
rrocksteady,CroftyF1,1
rrocksteady,F1,9
rrocksteady,F1_Jordan,9
rrocksteady,HillF1,9
rrocksteady,JensonButton,1
rrocksteady,MBrundleF1,1
rrocksteady,SkySportsF1,1
rrocksteady,aleksan30409461,2
rrocksteady,andrewje_home,2
rrocksteady,colinma85846816,4
rrocksteady,f1_me1,2
rrocksteady,karunchandhok,1
rrocksteady,melatone1n,2
rrocksteady,nialli,1
rrocksteady,paddypower,1
rrocksteady,pali1H,2
rrocksteady,racingstatsman,1
rrocksteady,redbullracing,1
rrwealmadrid,Mr_JJackson,2
rsformation,redbullracing,2
rtfranco_,F1,1
rtfranco_,F1_Jordan,1
rtfranco_,Jengo37,1
rtfranco_,KimWoolpack,2
rubenmartins00,F1,2
rubenmartins00,Max33Verstappen,1
rumit912,F1,2
rumit912,redbullracing,1
russcedes63,Iewisrings,2
ryanburton74,TopGearFormula1,2
s3v3nthsign,F1,1
s3v3nthsign,Max33Verstappen,1
s3v3nthsign,RobLMyers,2
sTankz23,mollyellenF1,2
saaabuuun,redbullracing,2
saabiddd,fia,1
saabiddd,sidneylandsam,2
sabzsgizo,JimmyBroadbent,2
sabzz_moola,FaeezaDesai,2
saclarke1,reetah__,2
saffronrobes,LewisHamilton,1
saffronrobes,LoveLew85,2
saggytaurus,F1_Jordan,2
saggytaurus,JimmyBroadbent,2
samhamilton43,HillF1,1
samhamilton43,MBrundleF1,1
samhamilton43,SkySportsNews,2
sammpenman100,TopGearFormula1,2
samuelonyoso,F1_Jordan,4
samuu_gd45,redbullracing,4
sandzz77,F1,7
sandzz77,F1_Jordan,5
sandzz77,Johnjoh87259006,2
sandzz77,LandoNorris,1
sandzz77,McLarenF1,1
sandzz77,SkySportsF1,1
sandzz77,daviddouglasuk,1
sandzz77,jfjabbo,2
sandzz77,redbullracing,1
sandzz77,sandzz77,1
santxbrit,marydontmind,2
saracyruslipa,everlore999,2
sarahmog,Vitality_UK,2
sarahmog,WestHam,1
sarahmog,addidas,2
sarulez86,F1,1
sarulez86,NovemberNicNaps,2
sarulez86,RobLMyers,1
sarulez86,Tina_Suprema,1
sarulez86,fia,1
sasman_tofiek,FormulaReaction,2
sato2_1002,F1,5
sato2_1002,Max33Verstappen,1
sato2_1002,ScarbsTech,2
sato2_1002,pirellisport,1
sato2_1002,redbullracing,3
satoshi8928,F1,12
satoshi8928,Max33Verstappen,1
satoshi8928,Oracle,1
satoshi8928,redbullracing,13
sauriyeah,F1,1
sauriyeah,F1_Jordan,2
savagemyers,F1,1
savagemyers,F1_Jordan,2
savvvsstuff,FormulaReaction,2
sbenn66x,F1,1
sbenn66x,F1_Jordan,2
scholeslarry,GaryLineker,2
scholeslarry,brocedes,2
scholeslarry,reetah__,2
scottywc86,F1,1
scottywc86,F1_Jordan,2
scrapper11111,F1,1
scrapper11111,F1_Jordan,2
sean82621404,44Supremacy,6
sean82621404,Becks_F1,1
sean82621404,Candice57413407,6
sean82621404,CarolSaxelby,4
sean82621404,DExpress_Sport,2
sean82621404,Damsel306,2
sean82621404,F1,1
sean82621404,Fr4zer24,2
sean82621404,JamesKurt_44,4
sean82621404,LHiverpool44,2
sean82621404,Max33Verstappen,1
sean82621404,McLarenF1,2
sean82621404,Merlintrader,4
sean82621404,MrNickKnowles,2
sean82621404,NaturalParadigm,2
sean82621404,RayyLH44,2
sean82621404,RobLMyers,6
sean82621404,Shaqaham,2
sean82621404,SkySportsF1,2
sean82621404,StillWeSendIt,2
sean82621404,Tarquin_Helmet,4
sean82621404,ViwePotelwa,2
sean82621404,fia,3
sean82621404,fiagirly,2
sean82621404,formulaonegf,2
sean82621404,frontwings,2
sean82621404,premystic,2
sean82621404,teamLHarry,2
sean82621404,there_is_no_if,2
sean82621404,valfromrome,2
sean82621404,yawrategain44,2
seanbeck888,F1,1
seanbeck888,F1_Jordan,1
seanbeck888,Jimgroom92,2
seanym007,GaryLineker,2
seanym007,SavMondo,4
sebaspastor1,F1,2
sebaspastor1,redbullracing,1
sekyung666,F1,4
sekyung666,F1_Jordan,5
sekyung666,HillF1,4
sekyung666,Motor_Sport,1
sekyung666,SportmphMark,1
sekyung666,fia,1
sekyung666,tony_jardine,1
semiyaupmaa,semiyaupmaa,1
sewistommo,F1,1
sewistommo,F1_Jordan,2
sgYxZWr0PpiXjyx,redbullracing,2
sgjdoc,SkySportsF1,2
shadowsdimples_,Independent,2
shakie348,F1,1
shakie348,F1_Jordan,2
shaktech101,F1,2
shaktech101,Max33Verstappen,1
shallwetakeatr1,F1femalefan,2
shef_kucharek,F1,1
shef_kucharek,cryptocom,2
shegzynova,Mr_JJackson,2
shion47,redbullracing,2
shirayukihime_P,redbullracing,2
shogalul,F1,2
shogalul,redbullracing,1
shubhamaaghade1,BradleyPhilpot,2
shutterfreakzzz,F1,1
shutterfreakzzz,F1_Jordan,1
shutterfreakzzz,Jengo37,1
shutterfreakzzz,cfusionpm,2
si190470,lewisdidwhat,2
sianrosserevans,reetah__,2
sidneylandsam,RobLMyers,2
sidneylandsam,tiff_tv,2
sidontheblock,F1,1
sidontheblock,F1_Jordan,2
sierrachampion,F1,2
sierrachampion,redbullracing,1
signe2896,MrNickKnowles,2
signe2896,onthechicane,2
signe2896,swiftsambi,2
signelagerwall,formularacers_,2
sikkokunoMasara,redbullracing,2
silentxmedia,NightNomad88,2
silverstorm74,Ben_Sulayem,1
silverstorm74,CurveTorque,2
silverstorm74,Europol,1
silverstorm74,F1,6
silverstorm74,F1_Jordan,4
silverstorm74,HillF1,4
silverstorm74,INTERPOL_HQ,1
silverstorm74,JaredMymind,2
silverstorm74,JusticeForLewiz,2
silverstorm74,Max33Verstappen,2
silverstorm74,RisDeSmy,2
silverstorm74,Sandra24Jan,2
silverstorm74,__KingIsaiah,2
silverstorm74,fia,4
silverstorm74,mollyellenF1,2
silverstorm74,peter__bayer,1
silverstorm74,prudydear,4
silverstorm74,redbullracing,1
silverstorm74,reetah__,2
silverstorm74,sidneylandsam,2
silysic,F1,1
silysic,RedBullUK,1
silysic,catierallye1,2
simoes72,F1,1
simoes72,fia,1
simonpartridge_,formulamaja,2
simonrwfish,F1,1
simonrwfish,F1_Jordan,1
simonrwfish,MBrundleF1,1
simonrwfish,Max33Verstappen,1
simonrwfish,SChecoPerez,1
simonrwfish,pirellisport,2
simonrwfish,redbullracing,1
sinut69,F1_Jordan,2
sinut69,HillF1,1
sinut69,JaredMymind,2
sinut69,RobLMyers,2
sinut69,fia,1
sinut69,thanos876,2
sircumference1,MrNickKnowles,2
sisenalouthando,F1,1
sisenalouthando,F1_Jordan,2
sjdurling,F1,1
sjdurling,F1_Jordan,2
skjelde1,F1,1
skjelde1,F1_Jordan,2
sknifty,redbullracing,2
slacexd,F1,2
slacexd,Max33Verstappen,1
slesh32,Matt_Bove,1
slinkyarms,formularacers_,2
snackgod,A_S12,2
snackgod,F1,2
snackgod,Oracle,2
snackgod,dylantmalone93,2
snackgod,reallynascar,2
snackgod,redbullracing,2
snackgod,sbjsbd,2
snoopy_tnk,redbullracing,2
sofiapo1,redbullracing,2
sol_ahmed21,reetah__,2
somannabollimad,Oracle,1
somannabollimad,redbullracing,1
sons_john,F1,1
soph_marr,F1,2
soph_marr,Max33Verstappen,1
sophwebsterxx,F1,1
sophwebsterxx,SirLewisUpdates,2
soulracer,F1,1
soulracer,F1_Jordan,2
speedlover16,F1,1
speedlover16,GeorgeK_VII,2
speedlover16,McLarenF1,1
speedlover16,lawrobarretto,1
speltcia,_jackhy,2
spencer_kalp,bricksieJ,2
spiderman59200,redbullracing,2
spidey_rosie,LandoNorris,1
spidey_rosie,McLarenF1,1
spidey_rosie,ausgrandprix,2
splatcat16,F1,3
splatcat16,GeorgeK_VII,2
splatcat16,McLarenF1,2
splatcat16,Ngangat1,2
splatcat16,RMadhavaditya,2
splatcat16,lawrobarretto,2
splatcat16,redbullracing,1
spurschick81,F1,1
spurschick81,SirLewisUpdates,2
sr_glover,SkySportsF1,2
ssr71,F1,1
ssr71,Max33Verstappen,1
ssr71,SHZ_Koen,2
stan_racing,F1,2
stan_racing,redbullracing,1
stardust_lune,F1,1
stardust_lune,redbullracing,1
stardust_lune,thescientistma,2
stefanosoudyas,F1,1
stefanosoudyas,F1_Jordan,2
stefanosoudyas,GaryLineker,2
stefanosoudyas,reetah__,2
stephen_bs11,F1,1
stephen_bs11,F1_Jordan,2
stephenoflyf,reetah__,2
steveluckwell,JaredMymind,2
steveluckwell,JimmyBroadbent,2
steveluckwell,thanos876,2
stevexn1,MrNickKnowles,2
stevie_rf,adilray,2
stewada,F1,2
stewada,Max33Verstappen,1
stiffknee66,MrNickKnowles,2
stopit_topit,redbullracing,2
strazzullo69,F1_Jordan,1
strazzullo69,JackieF1nut,2
strazzullo69,Kneeeeeooooomh,2
strazzullo69,RobLMyers,2
strazzullo69,SkySportsF1,1
stubborniknow,ChrisMedlandF1,2
studd_martin,F1,1
studd_martin,F1_Jordan,2
stulec52,swazzle2000,2
subring_0226,redbullracing,2
suhail_dada,F1,1
suhail_dada,F1_Jordan,2
summerlovepp,F1,2
summerlovepp,redbullracing,1
sunnivasport,F1,2
sunnivasport,Max33Verstappen,1
suqqhapure,F1,2
suqqhapure,redbullracing,1
surumeika2010,Oracle,2
surumeika2010,redbullracing,1
suz0081,F1,1
suz0081,F1_Jordan,1
suz0081,f1losophy,1
suz0081,idkmate86362381,2
suzanna1066,F1,1
suzanna1066,F1_Jordan,2
swamysc11,F1,2
swamysc11,Max33Verstappen,1
swatieyz,ShreyashdoobZ,2
swazzle2000,2B19385375,2
swazzle2000,AdamCLedet,2
swazzle2000,BrendanTeamLH,2
swazzle2000,CroftyF1,2
swazzle2000,F1,10
swazzle2000,F1_Jordan,2
swazzle2000,JoH4LH44,2
swazzle2000,LeBluetifulGame,3
swazzle2000,MRJHJoseph,3
swazzle2000,NoelCopperthwa1,2
swazzle2000,RobLMyers,2
swazzle2000,SkySportsF12012,2
swazzle2000,SkySportsNews,2
swazzle2000,XaelTheArtist,2
swazzle2000,bdotsenol,1
swazzle2000,brawngpf1team,1
swazzle2000,dukewong,4
swazzle2000,fia,1
swazzle2000,ijmad,5
swazzle2000,prudydear,7
swazzle2000,redbullracing,2
swearstoomuch,laurencemarks64,2
sweetformytweet,stefxnrhys,2
swiftsambi,Independent,2
swiftsambi,MrNickKnowles,2
swiftsambi,eagertogo,2
swiftsambi,tariqpanja,2
syre420_,F1,1
syre420_,F1_Jordan,2
szilviade_,F1,1
szilviade_,Motor_Sport,1
szilviade_,tony_jardine,2
t07102836,ArtSaSch,2
t07102836,Ben_Sulayem,1
t07102836,F1,5
t07102836,F1_Jordan,6
t07102836,Jengo37,2
t07102836,Kieranbcfc2,2
t07102836,PG876,2
t07102836,fia,1
t07102836,onlyseepink,1
t_ttrain,redbullracing,2
tabomluan,F1,1
tabomluan,F1_Jordan,2
taebluf,MrNickKnowles,2
taebluf,mollyellenF1,2
taka_jumbo,F1,2
taka_jumbo,Max33Verstappen,1
takanori_main,redbullracing,2
takashi_p007,F1,2
takashi_p007,Max33Verstappen,1
takumi_1978,F1,2
takumi_1978,redbullracing,1
tamasio06042017,F1,2
tamasio06042017,Max33Verstappen,1
tango288,F1,2
tanyajunghans,F1_Jordan,3
tarmactorque,BradleyPhilpot,2
tarmactorque,GaryLineker,2
tashengurt,RedFiveModels,1
tashengurt,almurray,2
tashton90,F1,1
tashton90,F1_Jordan,2
tashton90,wozniak_stephen,1
tasumida,redbullracing,2
tbt1905,F1,1
tbt1905,JosephWorrell72,2
tbt1905,redbullracing,1
tdc37com,redbullracing,2
tearea13,BlackHeart_97,2
tearea13,F1,2
tearea13,F1_Jordan,2
tearea13,Fr4zer24,2
tearea13,HillF1,4
tearea13,MkivaU,2
tearea13,NightNomad88,2
tearea13,ka_remmie,2
teddlyf,SpannersReady,1
teddlyf,captgurt,2
tedmosby112222,F1,1
tedmosby112222,F1_Jordan,2
tedmosby112222,reetah__,2
telloeddie,F1,2
telloeddie,Max33Verstappen,1
tesaliom,laptimedeIeted,2
tezgel13,F1,1
tezgel13,F1_Jordan,1
tezgel13,HillF1,2
theJoseCamacho,vincenzolandino,2
the_Aki_D,redbullracing,4
the_doctor_vr46,redbullracing,2
the_miniii,redbullracing,2
thearmstrongs79,F1,1
thearmstrongs79,SkySportsF1,2
thearmstrongs79,fia,1
thebeerfiend,F1,1
thebeerfiend,F1_Jordan,2
thebrowill,F1,1
thebrowill,F1_Jordan,2
thebtcbull69,redbullracing,2
theeggyDruth,F1,1
theeggyDruth,Motorsport,1
theeggyDruth,PG876,2
theeggyDruth,SkySportsF1,1
theeggyDruth,lewisupremacist,2
thef1journal_,JennaFryer,2
thef1journal_,Motorsport,2
thef1journal_,redbullracing,2
thefaultyy,formularacers_,2
thehunterboggs,Bikerseaner,1
thehunterboggs,JeremyWeart,2
thehunterboggs,KweenJosie,1
thejaybob,AmandaDemir,2
thejaybob,F1,1
thespindoclive,F1,2
thespindoclive,redbullracing,1
thetobinator14,TopGearFormula1,2
thewachirakevo,Kneeeeeooooomh,2
thewachirakevo,formularacers_,2
thezeon5,F1,2
thezeon5,Max33Verstappen,1
thibjst,F1,2
thibjst,Max33Verstappen,1
thiemdal,F1,2
thiemdal,redbullracing,1
thijzabrouwer,F1,1
thijzabrouwer,jenskage,2
thijzabrouwer,redbullracing,1
thinxwhitexlies,F1,2
thinxwhitexlies,McLarenF1,1
thinxwhitexlies,lawrobarretto,1
thisonequattro,redbullracing,2
thoma056,redbullracing,2
tigbuh,redbullracing,2
timdavies_uk,F1Visionary,2
timhauraney,timhauraney,6
timkimani,fia,2
timryuken,F1,1
timryuken,F1_Jordan,2
titanori,F1,1
titanori,F1_Jordan,2
tleany,F1,2
tleany,goody37,1
tleany,redbullracing,1
tlhxatz,F1,2
tlhxatz,F1_Jordan,2
tlhxatz,GayCars,4
tlhxatz,Independent,2
tlhxatz,JackDunc1,2
tlhxatz,JimmyBroadbent,2
toastedingo_irl,redbullracing,2
tobygraves,swiftsambi,2
tomoakisugiyama,FreemanLowell01,2
tomoe_josoko,redbullracing,2
tomohito_0612,F1,2
tomohito_0612,redbullracing,1
toneolegit,F1,3
toneolegit,F1_Jordan,5
toneolegit,Jengo37,2
tonnesofun12,redbullracing,2
tonyd958,F1,1
tonyd958,F1_Jordan,2
topshotguy8,DriverzF1,4
topshotguy8,FYbaseballNFT,1
topshotguy8,lead2324,10
topshotguy8,spidadmitchell,1
toraneko8766,redbullracing,2
torres_ue,F1,2
torres_ue,Max33Verstappen,1
tosh728,F1,2
tosh728,Max33Verstappen,1
totalizzie,8timewdc,1
totalizzie,julesxpos,1
totobigbadwolff,TheSlipstreamA,1
toudorlucan,F1,2
toudorlucan,redbullracing,1
toyo_rik1214,redbullracing,2
tracer468,JimmyBroadbent,2
trackIimit,redbullracing,2
trendyvendee,ArtSaSch,2
trendyvendee,BrianDownie73,1
trendyvendee,CarolSaxelby,2
trendyvendee,ESPNF1,1
trendyvendee,F1,13
trendyvendee,F1_Jordan,16
trendyvendee,GayCars,2
trendyvendee,HillF1,1
trendyvendee,JaredMymind,2
trendyvendee,Jengo37,2
trendyvendee,JohnFrost,2
trendyvendee,LorenArries,2
trendyvendee,MollyFS44,2
trendyvendee,Motorsport,1
trendyvendee,SkySportsF1,1
trendyvendee,agbu44,2
trendyvendee,amysavannah_95,2
trendyvendee,autosport,1
trendyvendee,f1losophy,3
trendyvendee,fiagirly,2
trendyvendee,ogg_96,2
trendyvendee,wtf1official,1
trevajct,LandoNorris,1
trevajct,McLarenF1,2
trevorbrinkwor2,GaryLineker,2
triptube,NorthHertsSam,2
triptube,WilliamsdbF1,4
triptube,Zoom,1
trollz456,F1,1
trollz456,F1_Jordan,2
trumpatino69,redbullracing,2
ts510mk,F1,2
ts510mk,Max33Verstappen,1
tsdemirahmet,F1,1
tsdemirahmet,cryptocom,2
tuskercap,DExpress_Sport,2
twazamo,laptimedeIeted,2
unjadee,F1,2
up2date2021,AusterRyan,2
up2date2021,Ireenw,1
up2date2021,Neeeltje,1
up2date2021,StewieG26318908,1
up2date2021,volkskrant,1
uptheowls1992,F1,1
uptheowls1992,F1_Jordan,2
uptheowls1992,MattDuke73,1
usa_p_house,F1,2
usa_p_house,redbullracing,1
utchayabugu,F1,2
utchayabugu,Max33Verstappen,1
uzairpat1,FaeezaDesai,2
vadeaths,formularacers_,2
vadimsub,LewisHamilton,1
vadimsub,MercedesAMGF1,1
valdeff,evildaya,2
vaneshree02,F1_Jordan,1
vaneshree02,tanyajunghans,2
variank_twitch,F1,2
variank_twitch,Max33Verstappen,1
vecinasvalencia,redbullracing,2
vegss1,Nick28T,2
vengefuluchiha,SwipaCam,2
verstappenci,F1,2
verstappenci,Max33Verstappen,1
verstappenin,F1,2
verstappenin,redbullracing,1
verstappete,redbullracing,2
verthappen,life_of_niksi,2
vgrcdmx,F1,2
vgrcdmx,Max33Verstappen,1
vgvpaulino,redbullracing,2
vickster51,GaryLineker,2
victabv5,F1,2
victabv5,redbullracing,1
view_different,F1,1
view_different,F1_Jordan,1
view_different,Jengo37,2
view_different,reetah__,2
villain_que,_siiheem,2
vincent_otie,LewisHamilton,1
vincent_otie,MercedesAMGF1,2
vincenzolandino,BrandonSeaber,1
vincenzolandino,ChrisPaulDesig1,1
vincenzolandino,FormulaSpaces,1
vincenzolandino,jp1_design,1
vincenzolandino,vincenzolandino,2
vini_ldazai09,Oracle,1
vini_ldazai09,redbullracing,2
viquidls,F1,2
viquidls,Max33Verstappen,1
viv7777777,MrNickKnowles,2
vivarubinho,Independent,2
vivcorpse,redbullracing,2
vjankovic12,F1,1
vjankovic12,cryptocom,2
vrigu,BSAA77,1
vrigu,josezarzosa,2
vrigu,tariqpanja,1
vs0ri,F1,1
vs0ri,Max33Verstappen,1
vs0ri,PUMA,2
vsolor19,F1,2
vsolor19,Independent,2
vsolor19,Max33Verstappen,1
wall_yell,TopGearFormula1,2
wanj_iku,F1,1
wanj_iku,F1_Jordan,2
waqarrahmadd,F1,2
waqarrahmadd,F1_Jordan,3
waqarrahmadd,Jengo37,2
warmvanxlla,F1,1
warmvanxlla,MrNickKnowles,2
warmvanxlla,f1blag,2
warmvanxlla,fia,1
warmvanxlla,lowdonodwol,3
warmvanxlla,markporteous,2
warmvanxlla,redbullracing,1
warmvanxlla,valfromrome,2
wartwix62,F1,1
wartwix62,F1_Jordan,1
wartwix62,FormulaNixCo,2
watershipbrakey,F1,2
watershipbrakey,RobLMyers,2
watershipbrakey,exert2020,4
watershipbrakey,fia,2
watershipbrakey,pops_kk,2
wayneprice09,F1_Jordan,2
wbyron_luck,AvrilJonesPhoto,2
wbyron_luck,F1,1
wbyron_luck,F1_Jordan,1
wbyron_luck,cattv96,1
wbyron_luck,karranoconnor,1
weNkosazana,laptimedeIeted,2
weNkosazana,pmxlxisane,2
wealthC76293870,F1Media,2
wealthC76293870,Kris_HK,2
wealthC76293870,cryptocom,1
wealthC76293870,f1miami,1
weareeeepenguin,F1,4
weareeeepenguin,Max33Verstappen,1
weareeeepenguin,redbullracing,1
webverkoper,LEGO_Group,1
webverkoper,McLarenF1,2
weeb_ZyfaX,F1,2
weeb_ZyfaX,redbullracing,1
wellsyg,BBCSport,1
wellsyg,MLWEFC,2
wellsyg,Ollie_90_,1
wellsyg,andrewbensonf1,1
welshwiZhard,F1,1
welshwiZhard,F1_Jordan,2
wendy_neria,Oracle,1
wendy_neria,redbullracing,2
wesmor01,F1,1
wesmor01,F1_Jordan,2
westrn_traditio,formularacers_,2
wetz2005,F1,1
wetz2005,F1_Jordan,2
wildflowerjjk,F1,2
wildflowerjjk,Max33Verstappen,1
wilkinson_steve,GaryLineker,2
willbraisby1,GaryLineker,2
williamrfc72,Russell_63x,2
williamspup_dog,g_old_maind,2
willkb2014,NorthHertsSam,2
willkb2014,Zoom,1
willmcvay,F1,2
willowroses,JimmyBroadbent,2
willypaniagua24,redbullracing,2
win_n10,benrathe,2
winglight_f1,F1,2
winglight_f1,redbullracing,1
wizzkidwas,redbullracing,2
wkmlracing,LegendarysF1,2
wkotira,redbullracing,2
wokabaut_meri,_the44,2
wokabaut_meri,lewisupremacist,2
wonderbhoy7,F1,2
wonderbhoy7,Max33Verstappen,1
woolly1966,GaryLineker,2
worksongsunset,redbullracing,2
worldchamp44,MrNickKnowles,2
worldwiiderod,AleefHamilton44,2
wozniak_stephen,F1,1
wozniak_stephen,F1_Jordan,1
wozniak_stephen,tashton90,2
wozzauk,CAXI01,2
wozzauk,F1,5
wozzauk,Independent,2
wozzauk,MBrundleF1,2
wozzauk,SkySportsF1,3
wozzauk,fia,5
wrctcmonkeys,redbullracing,2
wrightyval,F1,1
wrightyval,SirLewisUpdates,2
wrs1973,AmandaDemir,2
wrs1973,DExpress_Sport,1
wrs1973,F1,1
wrs1973,LewisHamilton,1
wrs1973,Treacle34920601,2
wrs1973,mcliffo5,2
xCassDean,MrNickKnowles,2
xPINGUI89x,redbullracing,2
xRedliine,TopGearFormula1,2
x_annieeek,F1,2
x_annieeek,McLarenF1,1
x_annieeek,lawrobarretto,1
x_tcx,Kneeeeeooooomh,2
xaver_tschannen,F1,2
xaver_tschannen,redbullracing,1
xaviarries,EliGP,2
xdemi_hx,F1,2
xdemi_hx,Max33Verstappen,1
xkate_moorex,F1,1
xkate_moorex,F1_Jordan,2
xxPat,F1,2
xxPat,Max33Verstappen,1
xx_Jadiepie_xx,redbullracing,2
y001yms,F1,4
y001yms,Max33Verstappen,1
y001yms,redbullracing,1
y23zero,redbullracing,2
yabattfit1962,1990sF1,2
yabattfit1962,HondaRacingGLB,2
yabattfit1962,PrixRetro,2
yabattfit1962,redbullracing,1
yamman3,F1,5
yamman3,HamiltonRobbed,4
yamman3,LewisHamilton,4
yamman3,Phykx_O,3
yamman3,cjc141265,2
yannlux9,F1,2
yannlux9,Krogsgaard97,2
yannlux9,Max33Verstappen,2
yannlux9,OGraham03,2
yannlux9,Predaluck,1
ybarakat_,F1,1
ybarakat_,Niels20145383,2
ybarakat_,redbullracing,1
yemyelc,formularacers_,2
yess_zar,F1,2
yess_zar,redbullracing,1
yozaac,redbullracing,2
ysy_0773h6957,F1,2
ysy_0773h6957,redbullracing,1
yuchan08092040,redbullracing,2
yukki_xy,redbullracing,2
yuryconde,F1,2
yuryconde,redbullracing,1
yvewins2402,F1,1
yvewins2402,F1_Jordan,2
yvewins2402,adilray,2
zagortenay34,F1,1
zagortenay34,F1_Jordan,2
zamobed,Max33Verstappen,1
zamobed,TimCoronel,2
zet24c,redbullracing,2
zippitydodah51,Davidlaz,2
zippitydodah51,F1,2
zippitydodah51,redbullracing,1
ziptron,AlbaneseLaura,2
zoomdigitaltv,redbullracing,2
zugspitze2964,PMZF1,2
zugspitze2964,stefxnrhys,1
